vote_trump,census_region,state,age,weight_2020,hispan,sex,race,income,education_category,stateicp
1,3,FL,46,0.597283068111025,1,0,2,1,1,Florida
1,4,AZ,42,0.031458240177677434,0,0,1,1,3,Arizona
0,4,CA,28,0.04898483703255226,1,0,1,1,2,California
1,3,TX,37,1.8071748109608607,0,0,1,3,3,Texas
0,3,OK,34,1.2337344996380029,0,0,1,3,3,Oklahoma
0,1,CT,22,0.7357068090860023,0,0,1,2,3,Connecticut
0,4,CA,41,2.7033452502167497,0,1,4,4,3,California
0,1,PA,24,2.809854098153266,0,1,1,2,3,Pennsylvania
0,3,VA,48,0.6405670880020209,0,1,1,3,3,Virginia
0,3,TX,37,0.34383910607783874,0,0,1,2,3,Texas
1,3,KY,37,1.2393632757953772,0,1,1,2,3,Kentucky
1,2,OH,40,0.28301013368511346,0,0,1,2,3,Ohio
1,3,AR,62,0.4593848956062246,0,1,1,1,2,Arkansas
0,2,KS,32,0.5903925438325955,0,1,1,2,3,Kansas
0,3,AR,40,0.6905848922591644,0,1,1,2,3,Arkansas
1,4,CA,47,0.245158516040855,0,1,4,4,3,California
1,2,IN,70,0.48642025507822395,0,1,1,1,2,Indiana
0,3,NC,74,0.5122776384060216,0,1,1,1,2,North Carolina
1,3,FL,52,0.38456646508189435,0,1,1,1,2,Florida
1,2,IN,33,0.6593344635913422,0,0,1,2,3,Indiana
0,2,OH,27,1.8699892670897853,0,1,1,2,2,Ohio
0,3,LA,61,5.000002668340256,0,1,1,2,2,Louisiana
0,1,NY,53,0.0621110529613505,0,1,1,1,3,New York
1,2,OH,56,0.2516013222158428,0,0,1,1,3,Ohio
0,1,NY,27,0.27793747477223707,0,1,2,1,3,New York
1,2,MI,47,0.3066479708785639,0,0,1,1,2,Michigan
1,4,AZ,50,2.2809115613505107,0,0,1,2,2,Arizona
1,3,DE,39,1.1229325119967835,0,1,1,2,3,Delaware
1,3,NC,58,0.3048597972901813,0,1,1,1,2,North Carolina
1,3,TX,64,0.869009660398774,0,0,1,3,3,Texas
1,1,MA,67,0.6365746786847568,0,1,1,2,2,Massachusetts
0,2,IL,28,0.04502415315039111,1,1,1,1,2,Illinois
0,4,CA,35,5.00005156147375,1,0,5,2,1,California
0,1,MA,66,1.3030650366266485,0,0,1,3,3,Massachusetts
0,3,FL,75,4.956677264620583,1,0,1,2,3,Florida
0,2,WI,32,0.24716184363103327,0,0,1,1,2,Wisconsin
0,3,LA,46,2.0421438591768983,0,0,2,2,3,Louisiana
1,3,TX,66,0.4695815804711375,0,0,1,2,3,Texas
1,3,TX,24,0.07800173191591293,0,0,1,1,3,Texas
1,4,CA,63,0.8020052947274474,0,0,1,2,3,California
0,1,PA,20,0.11876975180155971,0,0,4,1,2,Pennsylvania
1,3,TN,19,1.1611193142270964,0,1,1,2,2,Tennessee
0,3,TX,43,0.48269971048511473,0,1,1,2,2,Texas
0,3,SC,72,0.9055791423131172,0,1,1,2,3,South Carolina
0,3,FL,45,0.043970433638621145,0,0,4,1,3,Florida
0,2,MI,51,0.9850163021667999,0,0,1,3,3,Michigan
1,3,NC,47,1.6035592995867332,0,0,1,4,3,North Carolina
1,1,PA,46,0.3031606801064452,0,0,1,1,2,Pennsylvania
1,2,MN,56,2.6445812360318763,0,0,1,3,1,Minnesota
0,1,NY,63,0.2529614112837452,0,1,1,2,3,New York
0,1,PA,64,0.5792640644162919,0,0,1,2,2,Pennsylvania
0,1,PA,60,0.09272561110354081,0,0,1,1,3,Pennsylvania
1,2,MN,38,1.3432911094713884,0,0,1,2,2,Minnesota
0,1,MA,49,0.28502121310008016,0,1,1,1,3,Massachusetts
1,3,VA,36,0.42191233830957375,0,0,1,1,3,Virginia
0,3,VA,57,0.9281580592978563,0,1,1,3,3,Virginia
1,2,IL,40,0.055116392035219036,0,1,1,2,3,Illinois
1,2,WI,49,1.105051846986709,0,0,1,2,3,Wisconsin
1,2,IL,51,0.32539509238688064,0,1,1,1,2,Illinois
1,2,MO,62,0.5748201543868786,0,1,1,2,2,Missouri
0,2,IL,66,0.43653734548071893,0,1,1,2,3,Illinois
1,1,RI,66,0.8360175887157889,0,0,1,2,2,Rhode Island
1,3,LA,43,0.2022614137517778,0,0,1,1,2,Louisiana
1,1,NY,55,0.42722732560596144,0,0,1,2,3,New York
1,1,PA,54,0.7370067867410948,0,0,1,2,3,Pennsylvania
0,2,IL,57,4.903555898192082,0,1,1,4,3,Illinois
1,3,VA,51,0.4196664320908567,0,0,1,1,2,Virginia
1,4,CA,61,0.2204265336450319,0,0,1,1,2,California
0,4,WA,64,0.0602226472086353,0,0,1,1,3,Washington
0,3,TX,62,0.41847339230428543,0,1,1,2,3,Texas
0,3,AR,50,0.2194896197501899,0,0,1,1,2,Arkansas
0,3,KY,64,0.32536604319124207,0,0,1,2,3,Kentucky
0,4,CA,19,0.1657647114474313,1,1,1,1,2,California
0,1,NY,34,0.884076528657599,0,1,1,3,3,New York
0,1,MA,43,0.7152947102266124,0,1,4,2,3,Massachusetts
0,1,CT,25,0.11275448832615961,1,0,2,1,2,Connecticut
0,4,CA,27,0.06325939073403819,0,1,4,1,3,California
1,3,NC,59,0.17536587863473113,0,0,1,2,1,North Carolina
1,2,MI,65,0.19515647565962269,0,0,1,1,3,Michigan
1,2,WI,54,2.747684305199448,0,0,1,3,2,Wisconsin
0,1,NY,40,0.12440224671762952,0,1,1,1,3,New York
1,2,OH,62,0.9060139599863946,0,0,1,2,2,Ohio
0,4,CA,53,0.06503270287133686,0,0,1,1,3,California
0,3,NC,25,0.47053808981987405,0,1,1,1,2,North Carolina
0,4,CA,28,0.2978109587016257,0,0,2,1,1,California
0,1,NH,34,0.5220363160592525,0,0,1,2,3,New Hampshire
0,3,VA,39,0.15037094259145575,0,0,5,2,1,Virginia
1,3,TX,22,3.6293480518318812,0,0,1,3,2,Texas
1,4,CA,50,0.5340867140895609,1,0,5,2,3,California
0,1,PA,27,1.061527172556579,0,0,1,2,3,Pennsylvania
0,3,TX,18,0.34697083088103514,1,0,1,2,2,Texas
0,2,MO,50,0.18702322705019922,0,1,5,1,2,Missouri
0,3,AR,74,0.22285952797892933,0,1,1,1,3,Arkansas
0,4,CA,33,0.4145677088908292,0,1,4,2,2,California
0,4,CA,32,4.165411674555707,0,1,4,3,3,California
1,4,CA,48,5.000012799655028,0,0,4,4,2,California
0,3,TX,25,0.48575105064190305,0,0,4,2,3,Texas
0,4,CA,27,0.2520177007629186,1,0,4,4,3,California
1,1,NY,66,2.0435030216950723,0,0,1,3,2,New York
0,4,CA,23,0.15766630143359184,0,1,1,1,3,California
0,1,PA,37,0.2212873834276122,0,0,2,1,2,Pennsylvania
1,1,NY,21,0.1269545702568639,0,0,2,1,2,New York
0,1,PA,64,0.1793182956124964,0,0,1,2,3,Pennsylvania
1,3,FL,36,1.445970423235383,0,0,1,2,2,Florida
0,2,IN,61,0.16192251093199939,0,0,1,1,3,Indiana
0,1,CT,54,0.10508482198928241,0,1,1,1,3,Connecticut
0,4,CA,54,1.3681070323417792,0,1,1,3,2,California
0,4,WA,25,1.4569530832462247,0,1,4,2,3,Washington
0,2,IN,67,0.7841524899455151,0,0,1,2,3,Indiana
0,3,FL,49,0.9838909096826034,1,1,1,2,3,Florida
1,4,AZ,57,2.763948922641331,1,0,1,2,3,Arizona
0,4,CA,57,0.049554765632323965,0,0,1,2,3,California
1,1,PA,60,2.0194855820596063,0,0,1,3,2,Pennsylvania
0,3,SC,30,0.4362704188779676,0,0,1,2,3,South Carolina
1,3,FL,67,1.0264157848376518,0,0,1,2,2,Florida
0,3,NC,69,0.14069170697668226,0,1,1,1,3,North Carolina
0,3,TX,34,0.34844042760741734,0,1,4,1,3,Texas
1,1,PA,55,0.380032427683923,0,0,1,1,2,Pennsylvania
0,3,TX,37,0.5263937405041504,0,0,4,1,3,Texas
1,4,UT,39,0.4371327112170873,0,0,1,1,1,Utah
1,4,CO,41,0.8510485623901071,1,1,1,2,3,Colorado
0,4,CO,42,0.13767103087248858,1,1,1,4,3,Colorado
0,3,FL,34,0.753430434184755,0,0,1,2,2,Florida
0,3,GA,39,0.21634091946453954,0,1,1,1,2,Georgia
1,1,MA,51,0.6525764318422383,0,0,1,1,2,Massachusetts
1,2,IL,49,0.34472950979305533,0,0,1,2,3,Illinois
0,3,SC,25,1.3030633777286011,0,0,2,2,2,South Carolina
1,2,KS,43,0.3825511256285831,0,0,1,1,1,Kansas
1,3,TN,63,3.4016204245837045,0,0,3,2,2,Tennessee
0,4,CO,32,0.5118232036657354,0,1,1,2,3,Colorado
0,3,MS,25,0.2444567249777418,0,0,1,1,3,Mississippi
1,3,GA,32,1.264038192113486,0,0,1,3,3,Georgia
1,3,FL,63,0.856267403288777,0,1,1,2,2,Florida
1,2,OH,48,0.19055759727234983,0,0,1,1,3,Ohio
0,3,SC,52,0.2112327870119407,0,1,1,1,2,South Carolina
0,2,MI,62,1.0287591805227603,0,0,2,1,2,Michigan
0,3,FL,68,0.6363281688582793,0,1,4,1,2,Florida
0,1,NY,64,0.9250511587676306,0,0,1,3,3,New York
0,2,WI,66,0.07853096969756582,0,0,1,1,3,Wisconsin
0,1,NY,43,0.24372233483743,0,1,1,2,3,New York
1,2,WI,33,0.3789079500043888,0,1,1,1,3,Wisconsin
0,4,AZ,47,0.19466153185084162,0,0,1,1,2,Arizona
1,2,MO,47,1.1741003809248072,0,0,1,2,1,Missouri
0,2,OH,20,1.0136988299734748,0,1,1,2,2,Ohio
1,3,NC,50,0.9715100029856512,0,1,1,2,3,North Carolina
1,3,GA,32,0.41348261004267073,0,0,1,2,3,Georgia
1,2,OH,39,0.3640468813972076,0,1,1,2,3,Ohio
1,3,OK,47,0.5881686247122534,1,1,1,3,2,Oklahoma
0,3,AL,57,0.19347937478468397,0,0,2,1,3,Alabama
0,3,GA,55,4.116101273201264,0,1,1,3,3,Georgia
0,1,NY,44,0.33874207143690616,0,0,1,2,3,New York
0,2,IL,35,0.32659732131707225,0,1,1,2,3,Illinois
0,1,NY,41,0.3800158665320195,0,1,1,2,3,New York
1,1,NY,64,0.5057048326295411,0,1,1,1,2,New York
1,3,FL,59,1.0500410185471187,0,1,1,3,3,Florida
1,1,ME,50,0.7159881571390098,0,0,1,2,3,Maine
0,1,NY,79,0.17578257317108645,0,1,1,1,3,New York
1,3,GA,69,0.8557555999158325,0,0,1,2,3,Georgia
1,2,MI,69,0.32529207528452797,0,1,1,2,3,Michigan
1,3,FL,65,0.31137414555150583,0,1,1,2,3,Florida
1,1,PA,63,0.7753564424031725,0,0,1,3,3,Pennsylvania
1,3,NC,62,1.0911266505281088,0,1,1,2,3,North Carolina
0,1,NY,35,0.6267007110110925,0,0,1,3,3,New York
0,3,MD,67,2.9456964350759516,0,1,1,4,2,Maryland
1,2,OH,39,1.053559108635621,0,0,1,3,3,Ohio
1,3,FL,64,0.3597487237895345,0,0,1,2,3,Florida
1,4,CO,71,1.7088099862657664,0,1,1,2,3,Colorado
1,3,SC,66,0.3160255360865417,0,1,1,2,3,South Carolina
0,2,IL,54,0.1312990072205437,0,1,1,1,2,Illinois
1,4,HI,74,0.8762100786328855,0,1,1,2,3,Hawaii
0,3,GA,66,0.7715639493405069,0,1,2,2,3,Georgia
0,4,TX,56,1.468373618730754,0,0,2,2,2,Texas
0,3,GA,35,1.073211473058316,0,0,1,2,3,Georgia
1,3,SC,74,1.2016191311961795,0,0,1,2,3,South Carolina
0,4,CA,55,0.73286023915258,0,0,1,2,2,California
1,1,NY,66,1.2882118416502506,0,0,1,2,2,New York
0,3,FL,37,0.7342716745807353,1,0,1,1,3,Florida
1,3,TN,79,4.3156195334296035,0,0,1,2,2,Tennessee
1,1,NY,72,0.9611527426881978,0,0,1,1,2,New York
0,1,MA,70,1.7923864130141958,0,0,1,2,2,Massachusetts
0,3,VA,65,0.26610860324569274,0,0,1,1,2,Virginia
0,3,TX,70,0.8189384095385273,0,0,1,2,3,Texas
1,1,NY,46,0.32300879385063647,0,0,1,1,2,New York
0,1,NJ,19,5.00000481436503,1,0,1,3,2,New Jersey
0,2,MI,65,0.5729858773460134,0,0,1,1,2,Michigan
0,3,GA,35,0.6146923076188834,0,0,2,1,2,Georgia
0,4,NM,69,0.10219650496039719,0,0,1,1,3,New Mexico
0,3,FL,56,0.13843304982482874,0,0,1,1,3,Florida
0,3,OK,36,0.18783155249530853,0,0,1,1,3,Oklahoma
0,3,LA,53,0.7148500646192456,0,0,2,1,2,Louisiana
0,3,TN,58,0.08096346554305231,0,0,1,1,3,Tennessee
1,3,TX,63,0.030359138128907733,0,0,1,1,3,Texas
1,1,NJ,27,0.6472788722516643,0,0,1,1,3,New Jersey
1,3,FL,72,4.3156195334296035,0,0,1,2,2,Florida
1,2,MO,53,0.12418774105736491,0,0,1,1,3,Missouri
0,2,OH,59,0.8148361230400456,0,0,1,3,3,Ohio
1,3,SC,62,0.33871051302500155,0,0,1,2,2,South Carolina
0,3,FL,60,0.24385187151666235,0,1,1,1,2,Florida
1,4,CO,31,0.214541080041499,0,0,1,1,3,Colorado
1,2,WI,30,0.05441246367179699,1,0,1,1,3,Wisconsin
0,2,IN,51,0.24959931715139788,0,1,1,2,3,Indiana
0,3,FL,23,0.07398545523421436,0,1,2,1,3,Florida
1,3,KY,32,0.7490864330669809,0,0,1,1,2,Kentucky
0,1,NJ,20,0.1634651551381768,0,1,1,1,2,New Jersey
0,1,PA,45,0.21244484146671472,0,1,1,1,2,Pennsylvania
1,3,TX,35,0.33385999732243027,0,1,2,1,2,Texas
0,1,NY,57,2.2299490121339964,0,0,1,1,2,New York
0,1,PA,54,0.14414296482725186,0,0,1,1,2,Pennsylvania
1,3,FL,58,0.39448144795600576,0,0,1,1,2,Florida
1,3,SC,78,0.3267945767300862,0,1,1,1,3,South Carolina
1,2,MN,50,1.013542434582537,0,0,1,3,3,Minnesota
1,2,WI,60,0.9167890483485884,0,0,1,2,2,Wisconsin
1,1,NJ,65,0.33141759516767044,0,0,1,2,3,New Jersey
0,3,FL,74,1.0540292678066436,0,1,1,2,2,Florida
1,3,SC,69,0.722615224995059,0,0,1,2,2,South Carolina
0,2,MI,72,1.3280780340362563,0,1,1,2,2,Michigan
0,2,IL,18,0.2673073080378802,0,0,1,1,2,Illinois
0,3,TX,70,4.778325263423866,0,1,2,2,2,Texas
1,3,KY,33,0.5738787454855565,0,0,1,1,2,Kentucky
0,3,GA,32,0.8927318471402527,0,0,1,3,3,Georgia
1,1,NY,29,1.180449780070189,0,1,1,2,3,New York
1,2,OH,71,1.1549381065290354,0,1,1,2,3,Ohio
0,1,NY,67,0.22840803905451115,0,0,1,2,3,New York
0,3,TN,74,0.8971151359528677,0,1,1,1,3,Tennessee
0,3,NC,20,0.10366559821807608,0,1,2,1,1,North Carolina
1,3,MD,35,1.0873816166845016,0,0,1,1,2,Maryland
0,3,KY,64,0.6633148182726044,0,0,1,1,2,Kentucky
0,1,NJ,64,0.34781533863290515,0,0,1,2,3,New Jersey
0,3,FL,43,0.6089032499769761,0,1,1,2,2,Florida
1,2,NE,47,0.7844807916876462,0,0,1,2,3,Nebraska
1,4,WA,21,0.6170985188516841,0,0,1,1,1,Washington
0,1,NY,40,0.7628127601201158,0,0,5,2,3,New York
1,1,CT,62,0.2625202124115836,0,0,1,1,2,Connecticut
0,2,NE,41,0.28075820704205434,0,1,1,2,3,Nebraska
0,1,NJ,69,4.733570928879449,0,0,2,3,2,New Jersey
0,4,MT,62,0.333727803933784,0,1,1,1,2,Montana
0,2,MO,61,0.8353113431988917,0,0,1,3,3,Missouri
0,3,NC,33,0.8927318471402527,0,0,1,3,3,North Carolina
1,3,FL,47,0.15189337658771093,0,1,1,1,3,Florida
1,3,OK,40,0.706522874663265,0,0,1,2,3,Oklahoma
0,4,CA,37,0.6577684733354756,0,0,4,3,3,California
1,1,PA,22,2.5025282402709146,0,1,1,3,2,Pennsylvania
0,2,IL,34,0.277856008472384,0,0,1,2,3,Illinois
0,2,OH,40,0.04465535361606289,0,0,1,1,3,Ohio
1,1,MA,55,0.8929010380900158,0,1,1,2,3,Massachusetts
1,2,IA,34,0.10982952563620364,0,1,1,1,3,Iowa
0,3,GA,44,0.7214767650022657,0,1,1,2,3,Georgia
0,3,TX,47,0.5655458846543906,0,1,1,2,3,Texas
1,4,CA,46,0.6225511865710381,0,0,4,2,3,California
0,4,WA,70,0.9494692792979826,0,1,1,2,3,Washington
0,4,WA,43,1.350632005491887,0,0,1,3,3,Washington
0,3,VA,54,4.634439085992244,0,0,4,2,2,Virginia
1,2,OH,67,0.5012395780096077,0,1,1,2,3,Ohio
0,3,MD,72,0.637846556982981,0,0,1,2,3,Maryland
0,1,NY,67,0.2006477527656417,0,1,1,1,3,New York
1,4,WA,69,0.6426889176902135,0,1,1,2,3,Washington
1,2,OH,41,2.489083123611265,0,1,1,2,2,Ohio
0,1,NJ,65,0.45206459006911626,0,0,1,2,3,New Jersey
1,2,WI,59,3.0986352705319558,0,1,1,2,3,Wisconsin
0,2,OH,37,0.28116050837578677,0,0,1,2,3,Ohio
0,3,MD,68,0.32593637001430487,0,1,1,2,3,Maryland
1,2,IL,47,2.324226653682396,0,0,1,3,2,Illinois
1,2,IL,62,3.433391354936462,0,1,1,3,3,Illinois
1,2,MO,39,1.332842211161942,0,1,1,2,2,Missouri
1,4,HI,67,0.47748634160167924,0,0,4,2,3,Hawaii
0,1,NY,45,0.9863524548696023,0,0,1,3,3,New York
0,1,NJ,63,0.6592586595974983,0,1,1,2,3,New Jersey
0,1,PA,50,0.6491487612217209,0,1,1,3,3,Pennsylvania
0,2,ND,68,0.6426827141099659,0,0,1,3,3,North Dakota
0,3,NC,66,0.1853647523776928,0,1,1,1,2,North Carolina
0,2,KS,26,1.028299004634608,0,1,1,1,2,Kansas
0,4,WA,52,1.8390501193989865,0,1,1,4,3,Washington
1,4,AZ,47,0.04416812404641618,1,1,1,2,3,Arizona
0,3,KY,47,0.3116849756502318,0,0,1,2,3,Kentucky
1,2,IN,68,0.892224643276618,0,1,1,2,3,Indiana
0,2,IL,66,0.33179418144538225,0,1,1,2,3,Illinois
0,2,MN,32,0.25563524741640636,0,1,1,2,3,Minnesota
0,2,IL,61,0.061045850158135226,0,0,1,1,3,Illinois
1,3,TX,69,0.3659815046410351,0,0,1,1,3,Texas
1,4,WA,46,0.36029872755119635,0,1,1,1,2,Washington
0,4,CO,56,0.37899497214883265,0,1,1,2,3,Colorado
0,3,AL,65,0.3175980529379695,0,1,1,2,3,Alabama
1,3,AL,55,1.1922893187346393,0,1,1,2,3,Alabama
1,3,KY,69,0.4593848956062246,0,1,1,1,2,Kentucky
1,2,IN,36,1.4777440366502284,0,0,1,3,3,Indiana
1,2,MI,27,1.1764866109319336,0,1,1,1,2,Michigan
1,3,KY,75,1.5880621962240584,0,0,1,2,3,Kentucky
1,2,MO,46,0.8514521128287673,0,1,1,2,3,Missouri
0,4,CA,67,0.7966283661969596,0,0,4,3,3,California
1,2,MN,67,0.62505665614965,0,1,1,2,3,Minnesota
1,1,NJ,56,0.950873376881781,0,1,1,3,3,New Jersey
0,1,PA,82,0.8200547234587269,0,1,1,2,3,Pennsylvania
0,2,IL,64,0.6827646160333892,0,0,1,2,2,Illinois
1,4,OR,64,0.14532329722084597,0,0,1,1,3,Oregon
0,1,NY,69,1.1335213109945481,0,0,1,2,3,New York
0,2,IA,70,0.7528392061820871,0,1,1,2,3,Iowa
0,2,IL,75,0.38176959200821503,0,1,1,1,3,Illinois
1,2,WI,56,0.24561765430046964,0,1,1,1,2,Wisconsin
0,1,NY,57,0.06284973041388954,0,1,1,1,3,New York
0,4,CA,43,0.288173487286319,0,0,4,3,3,California
1,2,MI,20,1.7829470657856525,0,0,1,1,2,Michigan
0,3,TX,74,1.234933234400003,0,1,1,2,3,Texas
1,4,CA,56,0.2376017937266293,0,1,1,1,2,California
0,3,NC,40,0.896271321891215,0,0,1,2,3,North Carolina
0,3,FL,52,0.9638370407953117,0,0,1,2,2,Florida
0,1,PA,70,2.1284979413952345,0,0,1,3,3,Pennsylvania
0,3,MD,54,0.5723423262025643,0,0,1,2,3,Maryland
0,4,CO,46,1.6191636634494282,0,1,1,4,3,Colorado
1,2,OH,55,0.5396500449901627,0,1,1,2,3,Ohio
1,2,OH,43,0.5667944889824265,0,0,1,2,3,Ohio
1,2,MO,52,0.9120489329858972,0,1,1,2,3,Missouri
1,3,FL,70,1.0772477957699174,0,0,1,1,2,Florida
0,3,MD,61,0.5477083759206729,0,0,1,2,3,Maryland
0,4,CO,39,0.4237430626838331,0,1,1,2,3,Colorado
0,2,IN,75,2.8372537594769582,0,1,2,1,2,Indiana
0,2,IN,19,0.14823676665740387,1,1,1,1,2,Indiana
0,4,CA,18,1.3186952840355621,1,1,5,3,2,California
1,1,PA,45,0.7570851041175831,0,0,1,3,3,Pennsylvania
0,3,FL,62,0.4247246601244855,0,1,1,2,3,Florida
1,2,MO,65,0.28984024282699034,0,0,1,2,3,Missouri
0,1,NY,69,0.37895206058342656,0,1,1,2,3,New York
1,3,SC,57,0.9356026995978658,0,0,1,3,3,South Carolina
1,4,CA,30,1.5908204104067354,0,0,1,3,3,California
0,1,PA,26,1.698490416574246,0,1,1,2,3,Pennsylvania
1,3,OK,76,1.7059921548572465,0,1,1,2,3,Oklahoma
0,4,CA,34,0.5058077083287725,0,1,1,2,3,California
1,1,NY,53,0.4622723769912234,0,1,2,1,1,New York
1,2,MI,56,0.18949609713474247,0,1,1,1,2,Michigan
1,3,FL,58,1.7945196283620204,0,0,1,4,3,Florida
0,4,AZ,76,0.24095178476932885,0,1,1,1,3,Arizona
1,2,OH,57,0.8586285311110069,0,1,1,3,3,Ohio
0,3,VA,63,0.3261759879806803,0,1,1,2,3,Virginia
0,1,NY,35,1.1537652596123649,0,1,1,3,1,New York
0,3,MD,77,2.682853756924657,0,1,1,4,3,Maryland
0,3,GA,40,1.567385665558356,0,1,1,4,3,Georgia
0,3,FL,57,0.8323617201687578,0,1,1,2,2,Florida
0,4,AZ,20,0.6962797329361606,1,0,2,4,2,Arizona
1,2,OH,37,1.1261088322536377,0,1,1,2,3,Ohio
0,4,CA,48,2.4176399209685178,1,0,5,2,2,California
0,2,MO,52,0.375954070325115,0,1,1,1,3,Missouri
0,2,IN,47,0.1480026555484515,0,1,1,1,2,Indiana
1,4,OR,66,0.6637322919190376,0,1,5,1,3,Oregon
0,3,KY,62,0.512617315937026,0,1,1,1,2,Kentucky
1,3,TX,71,1.2084793730668717,0,1,1,1,2,Texas
0,4,CA,63,5.0000079463734215,0,0,4,3,3,California
0,1,NJ,63,0.12451670903199144,0,1,1,1,3,New Jersey
0,1,NY,30,2.1683501119361086,0,0,1,4,3,New York
1,2,IL,48,0.3974654699597115,0,0,1,1,2,Illinois
1,3,SC,48,0.2500635232839284,0,0,4,2,3,South Carolina
0,3,TX,35,0.5949814413513864,1,0,1,2,3,Texas
0,3,MD,64,0.7373984322187801,0,1,1,2,2,Maryland
0,4,CA,73,2.229666986645891,0,0,1,2,2,California
0,1,NY,30,2.1683501119361086,0,0,1,4,3,New York
1,2,KS,49,1.105051846986709,0,0,1,2,3,Kansas
0,3,GA,50,1.3257675806806113,0,1,2,2,2,Georgia
0,3,FL,70,1.0383063160315615,0,1,1,2,3,Florida
1,4,CO,39,1.037790317471813,0,1,5,3,3,Colorado
1,2,IN,63,0.7631368134424605,0,1,1,2,2,Indiana
1,4,CA,60,0.8977675791099943,0,1,1,2,2,California
1,2,OH,48,2.3653561870101845,0,0,1,4,3,Ohio
0,4,AZ,50,0.25981741228321115,0,1,2,1,3,Arizona
1,3,LA,59,1.5123307829875543,0,0,1,2,3,Louisiana
0,4,NV,64,1.0276602624058178,0,1,1,3,3,Nevada
0,3,LA,35,2.3663471436533627,0,0,1,4,3,Louisiana
1,4,CA,39,0.10788542383574552,0,1,1,1,3,California
0,4,CA,42,0.5929558427562375,0,1,1,2,3,California
0,3,NC,52,0.2112327870119407,0,1,1,1,2,North Carolina
1,2,MO,45,0.28301013368511346,0,0,1,2,3,Missouri
1,3,VA,71,2.0640455034617955,0,0,1,2,3,Virginia
0,2,KS,62,2.5041501598681952,0,1,2,3,3,Kansas
1,4,UT,20,0.502047423969166,0,0,1,1,2,Utah
0,3,VA,23,0.23320714704140008,0,1,1,3,3,Virginia
1,1,MA,47,0.26430243302007067,0,1,1,1,3,Massachusetts
1,4,CA,69,1.4915072541940524,0,0,1,2,2,California
1,3,NC,72,3.620572197670729,0,1,1,3,2,North Carolina
0,3,TX,21,0.02917312123067608,1,0,1,1,2,Texas
0,3,VA,52,0.25075423351399223,0,1,2,1,3,Virginia
1,3,TX,68,0.869009660398774,0,0,1,3,3,Texas
0,1,NJ,26,0.8829098464033313,0,0,1,2,3,New Jersey
0,4,CA,31,0.6145931459280977,0,0,1,2,3,California
1,4,WA,44,0.30121996899256337,0,0,1,1,2,Washington
1,1,NY,47,0.007397007331006268,0,0,4,1,3,New York
1,3,VA,70,3.674657276641657,0,1,1,3,2,Virginia
0,2,WI,42,0.33594764646714825,0,1,1,1,3,Wisconsin
1,3,AL,37,0.025914387622330597,1,1,5,1,3,Alabama
1,4,AZ,58,0.82788135873002,0,0,1,1,2,Arizona
1,2,KS,59,0.41047078541191534,0,1,1,1,2,Kansas
0,4,NV,21,0.07598400259270044,0,0,1,1,2,Nevada
1,1,NY,52,1.3773762159695215,0,1,1,2,3,New York
0,3,VA,34,0.9779793923848336,0,1,1,2,3,Virginia
1,2,OH,43,0.12237656520429943,0,1,1,1,3,Ohio
0,3,MD,24,0.4442990899296629,1,0,1,2,2,Maryland
1,3,AL,72,4.796546193349842,0,1,1,3,2,Alabama
0,1,NY,40,0.8580166732436282,0,0,1,2,3,New York
0,1,PA,26,1.186298003890221,0,0,1,2,3,Pennsylvania
0,3,VA,66,0.3464579089745992,0,1,1,2,3,Virginia
0,3,TX,42,5.000035339543026,1,0,4,2,1,Texas
0,2,MO,20,0.24667804132378246,0,1,1,1,2,Missouri
1,2,NE,48,0.8514521128287673,0,1,1,2,3,Nebraska
0,2,MI,48,0.33731047494184124,0,0,1,1,3,Michigan
1,2,MI,32,0.702118978658849,0,0,1,2,3,Michigan
0,4,WA,65,0.5553106624688909,0,1,1,2,3,Washington
1,3,AR,55,0.22187778212177123,0,1,1,1,3,Arkansas
1,4,CO,41,0.1052700606585607,0,1,1,1,3,Colorado
1,2,IL,25,4.449592043960353,0,0,1,4,3,Illinois
0,3,TX,68,0.6325843834766248,0,1,2,1,2,Texas
0,1,ME,52,0.2828251680246497,0,1,1,1,3,Maine
1,4,CA,70,1.7671021276295837,0,0,1,2,3,California
0,2,IL,42,1.0046630241023373,0,1,1,4,3,Illinois
1,1,CT,56,0.9135280866045006,0,0,1,2,2,Connecticut
0,1,NY,69,0.4476619272476715,0,1,1,2,2,New York
0,2,OH,21,1.398815834726629,0,1,1,2,2,Ohio
0,4,OR,28,0.16705832194084488,0,1,1,1,3,Oregon
0,2,IL,55,0.66872472147287,0,1,1,2,2,Illinois
0,2,MN,70,0.4281922387234037,0,0,1,2,3,Minnesota
0,4,WA,29,2.2752311062822703,0,1,4,1,2,Washington
1,2,MO,63,0.12532997639798935,0,1,1,1,3,Missouri
1,3,TX,75,1.6309538142203928,0,0,1,2,3,Texas
0,2,MI,47,0.3664749139462708,0,1,1,2,3,Michigan
1,2,MI,43,0.3974654699597115,0,0,1,1,2,Michigan
0,1,NJ,40,0.020417732864531815,1,1,1,2,3,New Jersey
0,2,OH,34,1.4958725233824606,1,0,5,2,2,Ohio
0,1,PA,68,0.45394546889968607,0,1,1,1,2,Pennsylvania
1,3,FL,28,1.8929084588571325,0,0,1,1,1,Florida
0,1,NJ,59,1.1259673802278949,0,0,1,4,3,New Jersey
0,4,CA,28,0.5435812506248278,1,1,1,2,3,California
